item_id,date,steps,sedentary,LPA,MPA,VPA,active
p04,2020-02-07,7382.0,541,195,4,27,1
p04,2020-02-08,7683.0,620,235,20,3,1
p04,2020-02-09,5208.0,924,204,11,15,1
p04,2020-02-10,7409.0,790,231,0,0,1
p04,2020-02-11,14886.0,645,205,44,49,4
p04,2020-02-12,14637.0,461,317,16,43,4
p04,2020-02-13,11953.0,575,290,0,0,3
p04,2020-02-14,4638.0,1027,203,0,0,0
p04,2020-02-15,7792.0,783,216,30,4,2
p04,2020-02-16,6002.0,1156,77,16,14,1
p04,2020-02-17,9639.0,761,235,0,31,2
p04,2020-02-18,12997.0,614,349,10,15,2
p04,2020-02-19,8727.0,691,244,10,11,2
p04,2020-02-20,11174.0,481,253,14,37,3
p04,2020-02-21,12973.0,420,345,21,31,4
p04,2020-02-22,8584.0,636,252,0,0,2
p04,2020-02-23,153.0,1002,23,8,13,0
p04,2020-02-24,15304.0,503,336,6,42,4
p04,2020-02-25,13344.0,597,314,13,4,1
p04,2020-02-26,13680.0,613,267,23,28,4
p04,2020-02-27,15236.0,580,284,10,58,4
p04,2020-02-28,9925.0,667,266,11,14,2
p04,2020-02-29,13963.0,570,319,13,0,1
p04,2020-03-01,10447.0,788,86,44,85,3
p04,2020-03-02,273.0,478,26,0,0,0
p04,2020-03-03,6684.0,679,102,29,18,1
p04,2020-03-04,7560.0,560,216,10,17,2
p04,2020-03-05,5810.0,716,148,12,23,1
p04,2020-03-06,7294.0,576,156,43,14,1
p04,2020-03-07,7034.0,659,166,17,12,1
p04,2020-03-08,7091.0,802,153,18,41,1
p04,2020-03-09,16648.0,589,264,43,51,4
p04,2020-03-10,17067.0,536,310,25,64,4
p04,2020-03-11,9763.0,698,246,10,16,2
p04,2020-03-12,7080.0,792,203,12,12,1
p04,2020-03-13,14138.0,656,176,16,56,4
p04,2020-03-14,6427.0,897,47,0,103,1
p04,2020-03-15,5914.0,646,200,0,0,1
p04,2020-03-16,5684.0,729,136,52,2,1
p04,2020-03-17,7855.0,670,131,18,28,2
p04,2020-03-18,9610.0,724,180,6,31,2
p04,2020-03-19,7195.0,785,133,33,42,1
p04,2020-03-20,8379.0,671,108,30,40,2
p04,2020-03-21,1718.0,806,116,0,0,0
p04,2020-03-22,9010.0,815,144,37,21,2
p04,2020-03-23,12666.0,638,143,7,72,4
p04,2020-03-24,10418.0,686,267,24,33,3
p04,2020-03-25,9107.0,707,119,16,44,2
p04,2020-03-26,10188.0,710,109,9,55,3
p04,2020-03-27,7149.0,679,185,14,18,1
p04,2020-03-28,13075.0,572,141,65,48,4
p04,2020-03-29,7970.0,754,149,26,23,2
p04,2020-03-30,9210.0,559,173,15,46,2
p04,2020-03-31,488.0,485,36,0,0,0
p05,2019-11-01,14306.0,556,318,40,38,4
p05,2019-11-02,13349.0,775,298,17,25,4
p05,2019-11-03,9037.0,767,267,12,34,2
p05,2019-11-04,13240.0,1103,255,34,48,4
p05,2019-11-05,14898.0,1042,301,53,44,4
p05,2019-11-06,11297.0,787,251,15,16,3
p05,2019-11-07,19247.0,670,293,56,65,4
p05,2019-11-08,12376.0,713,257,21,28,3
p05,2019-11-09,11928.0,614,231,76,37,3
p05,2019-11-10,1046.0,997,42,0,0,0
p05,2019-11-11,1046.0,1440,0,0,0,0
p05,2019-11-12,3836.0,1327,89,7,17,0
p05,2019-11-13,13899.0,776,259,37,54,4
p05,2019-11-14,12427.0,752,218,21,57,3
p05,2019-11-15,16259.0,506,285,82,60,4
p05,2019-11-16,7808.0,760,279,7,1,2
p05,2019-11-17,13590.0,630,287,38,38,4
p05,2019-11-18,9090.0,835,212,16,23,2
p05,2019-11-19,13253.0,1056,335,23,26,4
p05,2019-11-20,14021.0,652,206,36,64,4
p05,2019-11-21,12718.0,652,287,11,18,3
p05,2019-11-22,13553.0,630,264,77,47,4
p05,2019-11-23,9188.0,638,287,17,0,1
p05,2019-11-24,10260.0,656,218,20,35,3
p05,2019-11-25,8388.0,738,234,9,30,2
p05,2019-11-26,9234.0,817,190,18,30,2
p05,2019-11-27,13224.0,622,258,63,50,4
p05,2019-11-28,10623.0,627,252,27,44,3
p05,2019-11-29,11829.0,666,222,39,42,3
p05,2019-11-30,16879.0,576,255,70,82,4
p05,2019-12-01,14397.0,751,236,70,41,4
p05,2019-12-02,8942.0,796,181,29,40,2
p05,2019-12-03,9870.0,870,228,29,27,2
p05,2019-12-04,13212.0,768,225,52,59,4
p05,2019-12-05,10405.0,829,124,28,54,3
p05,2019-12-06,17324.0,595,255,81,65,4
p05,2019-12-07,12651.0,742,366,11,9,1
p05,2019-12-08,8625.0,875,193,28,22,2
p05,2019-12-09,15261.0,367,283,48,47,4
p05,2019-12-10,9313.0,1155,266,13,6,1
p05,2019-12-11,15552.0,708,213,66,57,4
p05,2019-12-12,13895.0,785,166,38,66,4
p05,2019-12-13,11194.0,659,226,29,29,3
p05,2019-12-14,11141.0,519,308,43,13,3
p05,2019-12-15,7020.0,658,242,59,13,1
p05,2019-12-16,13252.0,641,223,49,61,4
p05,2019-12-17,14061.0,672,223,59,53,4
p05,2019-12-18,7878.0,937,183,5,5,1
p05,2019-12-19,15900.0,736,178,50,73,4
p05,2019-12-20,11961.0,722,254,39,32,3
p05,2019-12-21,18690.0,1027,255,75,83,4
p05,2019-12-22,9624.0,780,273,42,12,2
p05,2019-12-23,12368.0,702,247,81,23,3
p05,2019-12-24,10200.0,722,313,26,21,3
p05,2019-12-25,5347.0,670,163,6,9,1
p05,2019-12-26,3456.0,875,133,0,0,0
p05,2019-12-27,8479.0,476,185,19,22,2
p05,2019-12-28,9967.0,627,208,57,44,2
p05,2019-12-29,8598.0,864,266,21,10,2
p05,2019-12-30,11069.0,606,352,13,9,2
p05,2019-12-31,16043.0,692,242,53,63,4
p05,2020-01-01,8504.0,812,274,23,7,2
p05,2020-01-02,19895.0,521,338,51,85,4
p05,2020-01-03,14771.0,565,316,58,38,4
p05,2020-01-04,12945.0,745,326,31,26,4
p05,2020-01-05,12778.0,760,251,3,37,4
p05,2020-01-06,23971.0,516,291,103,98,4
p05,2020-01-07,20148.0,643,240,53,101,4
p05,2020-01-08,14449.0,1088,221,79,52,4
p05,2020-01-09,18777.0,584,262,87,101,4
p05,2020-01-10,17022.0,603,315,48,70,4
p05,2020-01-11,14881.0,663,358,24,18,4
p05,2020-01-12,7931.0,715,256,14,11,2
p05,2020-01-13,15027.0,623,347,53,38,4
p05,2020-01-14,13772.0,660,293,24,34,4
p05,2020-01-15,12578.0,700,285,20,39,4
p05,2020-01-16,14739.0,590,226,86,55,4
p05,2020-01-17,12373.0,691,306,52,34,3
p05,2020-01-18,10486.0,704,296,12,17,3
p05,2020-01-19,14659.0,621,291,57,52,4
p05,2020-01-20,13595.0,673,284,70,52,4
p05,2020-01-21,12411.0,1099,258,34,49,3
p05,2020-01-22,14971.0,1048,288,44,60,4
p05,2020-01-23,10476.0,670,270,27,11,3
p05,2020-01-24,17760.0,586,253,61,89,4
p05,2020-01-25,16373.0,686,276,36,84,4
p05,2020-01-26,11198.0,754,201,39,39,3
p05,2020-01-27,10941.0,587,297,107,49,3
p05,2020-01-28,12031.0,689,249,35,47,3
p05,2020-01-29,11400.0,690,296,44,25,3
p05,2020-01-30,19763.0,1013,278,58,91,4
p05,2020-01-31,14158.0,1054,300,47,39,4
p05,2020-02-01,9115.0,1158,247,23,12,2
p05,2020-02-02,12442.0,612,314,8,35,3
p05,2020-02-03,12086.0,785,273,51,40,3
p05,2020-02-04,11657.0,594,231,44,52,3
p05,2020-02-05,13709.0,633,297,40,32,4
p05,2020-02-06,10270.0,837,270,16,21,3
p05,2020-02-07,13738.0,612,262,57,50,4
p05,2020-02-08,13738.0,1440,0,0,0,4
p05,2020-02-09,720.0,1416,14,9,1,0
p05,2020-02-10,10720.0,1059,252,113,16,3
p05,2020-02-11,12291.0,1092,255,50,43,3
p05,2020-02-12,12584.0,1136,246,10,48,4
p05,2020-02-13,9674.0,1137,249,20,34,2
p05,2020-02-14,10930.0,1080,331,20,9,2
p05,2020-02-15,15625.0,756,239,48,52,4
p05,2020-02-16,11345.0,753,308,43,18,3
p05,2020-02-17,12981.0,660,251,58,43,4
p05,2020-02-18,12881.0,651,260,66,35,4
p05,2020-02-19,12941.0,623,284,42,54,4
p05,2020-02-20,6669.0,811,214,12,8,1
p05,2020-02-21,13.0,1438,2,0,0,0
p05,2020-02-22,13.0,1440,0,0,0,0
p05,2020-02-23,13.0,1440,0,0,0,0
p05,2020-02-24,13.0,1440,0,0,0,0
p05,2020-02-25,13.0,1440,0,0,0,0
p05,2020-02-26,13.0,1440,0,0,0,0
p05,2020-02-27,13.0,1440,0,0,0,0
p05,2020-02-28,1046.0,1412,28,0,0,0
p05,2020-02-29,7713.0,1280,101,22,37,2
p05,2020-03-01,12635.0,1065,279,61,35,4
p05,2020-03-02,11468.0,1064,308,39,29,3
p05,2020-03-03,11973.0,1085,283,23,49,3
p05,2020-03-04,12980.0,1007,261,93,79,4
p05,2020-03-05,2620.0,1002,206,125,32,0
p05,2020-03-06,3420.0,749,147,10,5,0
p05,2020-03-07,9152.0,787,164,79,23,2
p05,2020-03-08,8854.0,753,282,21,17,2
p05,2020-03-09,9613.0,533,248,39,19,2
p05,2020-03-10,6039.0,674,168,41,14,1
p05,2020-03-11,6436.0,786,228,16,18,1
p05,2020-03-12,11886.0,728,272,20,30,3
p05,2020-03-13,11685.0,731,193,62,32,3
p05,2020-03-14,6954.0,802,199,65,19,1
p05,2020-03-15,8842.0,786,198,45,22,2
p05,2020-03-16,11481.0,746,214,39,28,3
p05,2020-03-17,14018.0,699,191,44,63,4
p05,2020-03-18,16775.0,675,240,67,63,4
p05,2020-03-19,7887.0,765,266,6,6,1
p05,2020-03-20,8825.0,714,267,14,7,1
p05,2020-03-21,8003.0,805,183,49,13,2
p05,2020-03-22,14280.0,710,221,36,50,4
p05,2020-03-23,8133.0,712,241,11,14,2
p05,2020-03-24,6293.0,797,206,22,8,1
p05,2020-03-25,4948.0,779,180,7,4,0
p05,2020-03-26,8396.0,806,188,38,21,2
p05,2020-03-27,7652.0,702,236,23,8,2
p05,2020-03-28,11424.0,713,232,40,47,3
p05,2020-03-29,9037.0,885,171,29,31,2
p05,2020-03-30,5516.0,708,194,8,5,1
p05,2020-03-31,466.0,1046,16,0,0,0
p06,2019-11-01,411.0,1422,18,0,0,0
p06,2019-11-02,21036.0,544,245,27,94,4
p06,2019-11-03,5840.0,820,204,24,29,1
p06,2019-11-04,16483.0,605,319,26,61,4
p06,2019-11-05,22329.0,502,280,89,146,4
p06,2019-11-06,13092.0,498,381,59,37,4
p06,2019-11-07,17737.0,468,434,82,39,4
p06,2019-11-08,18728.0,456,429,64,83,4
p06,2019-11-09,6732.0,720,249,0,0,1
p06,2019-11-10,6761.0,943,265,0,0,1
p06,2019-11-11,13981.0,508,289,1,50,4
p06,2019-11-12,17504.0,603,312,19,54,4
p06,2019-11-13,15675.0,580,282,23,62,4
p06,2019-11-14,19704.0,613,292,25,71,4
p06,2019-11-15,10308.0,656,334,7,4,1
p06,2019-11-16,20966.0,669,230,32,78,4
p06,2019-11-17,11738.0,514,232,8,50,3
p06,2019-11-18,17916.0,567,316,15,72,4
p06,2019-11-19,9460.0,634,296,0,0,2
p06,2019-11-20,16304.0,635,287,49,51,4
p06,2019-11-21,8133.0,706,231,24,3,2
p06,2019-11-22,7391.0,762,189,7,2,1
p06,2019-11-23,6690.0,985,263,0,0,1
p06,2019-11-24,14428.0,634,138,18,83,4
p06,2019-11-24,14428.0,634,138,18,83,4
p06,2019-11-25,9446.0,899,312,27,35,2
p06,2019-11-26,14819.0,655,493,0,0,4
p06,2019-11-27,11558.0,736,382,24,6,2
p06,2019-11-28,14498.0,483,383,52,40,4
p06,2019-11-29,18461.0,653,389,47,71,4
p06,2019-11-30,12564.0,644,286,0,28,4
p06,2019-12-01,10273.0,637,256,15,50,3
p06,2019-12-02,16083.0,617,418,16,28,4
p06,2019-12-03,17480.0,619,324,53,72,4
p06,2019-12-04,15580.0,702,303,12,59,4
p06,2019-12-05,16724.0,565,342,50,64,4
p06,2019-12-06,15567.0,583,313,67,58,4
p06,2019-12-07,5831.0,678,233,7,6,1
p06,2019-12-08,11579.0,749,231,1,46,3
p06,2019-12-09,22656.0,566,447,13,57,4
p06,2019-12-10,19470.0,541,347,98,65,4
p06,2019-12-11,18762.0,565,423,54,32,4
p06,2019-12-12,18545.0,543,325,99,67,4
p06,2019-12-13,20325.0,535,378,72,69,4
p06,2019-12-14,10382.0,611,396,14,18,3
p06,2019-12-15,4724.0,796,257,0,0,0
p06,2019-12-16,19651.0,419,319,102,76,4
p06,2019-12-17,20030.0,564,263,114,103,4
p06,2019-12-18,17962.0,574,292,101,76,4
p06,2019-12-19,19380.0,535,467,47,17,4
p06,2019-12-20,23042.0,488,280,120,169,4
p06,2019-12-21,5683.0,668,244,7,4,1
p06,2019-12-22,13713.0,636,265,12,49,4
p06,2019-12-23,15738.0,569,273,62,63,4
p06,2019-12-24,10771.0,691,253,8,44,3
p06,2019-12-25,4737.0,732,290,0,0,0
p06,2019-12-26,2414.0,741,147,0,0,0
p06,2019-12-27,13570.0,659,332,63,17,4
p06,2019-12-28,3778.0,681,137,5,5,0
p06,2019-12-29,8291.0,720,195,7,37,2
p06,2019-12-30,12068.0,664,349,23,30,3
p06,2019-12-31,8574.0,781,302,16,8,2
p06,2020-01-01,3786.0,811,225,0,0,0
p06,2020-01-02,16366.0,628,359,27,60,4
p06,2020-01-03,21206.0,500,337,40,89,4
p06,2020-01-04,5505.0,808,261,0,0,1
p06,2020-01-05,9205.0,755,218,12,31,2
p06,2020-01-06,16698.0,608,364,23,52,4
p06,2020-01-07,22046.0,597,353,71,87,4
p06,2020-01-08,11875.0,664,349,36,33,3
p06,2020-01-09,12677.0,607,394,27,9,3
p06,2020-01-10,14740.0,596,303,111,57,4
p06,2020-01-11,6356.0,645,269,4,5,1
p06,2020-01-12,8220.0,627,293,32,17,2
p06,2020-01-13,11225.0,640,350,29,21,3
p06,2020-01-14,23909.0,560,299,107,95,4
p06,2020-01-15,17218.0,589,378,63,61,4
p06,2020-01-16,13471.0,583,410,38,22,4
p06,2020-01-17,15080.0,548,362,90,42,4
p06,2020-01-18,10668.0,641,271,17,21,3
p06,2020-01-19,12767.0,662,254,26,58,4
p06,2020-01-20,12969.0,586,397,22,37,4
p06,2020-01-21,19587.0,492,349,83,79,4
p06,2020-01-22,12449.0,598,430,20,10,2
p06,2020-01-23,16912.0,474,481,34,24,4
p06,2020-01-24,11778.0,586,308,60,22,3
p06,2020-01-25,12526.0,661,242,15,54,4
p06,2020-01-26,7724.0,744,236,13,33,2
p06,2020-01-27,18901.0,520,434,35,44,4
p06,2020-01-28,13924.0,721,267,51,20,4
p06,2020-01-29,15027.0,570,442,41,16,4
p06,2020-01-30,19324.0,505,298,103,97,4
p06,2020-01-31,20418.0,520,411,37,64,4
p06,2020-02-01,6750.0,738,220,12,15,1
p06,2020-02-02,10674.0,562,279,18,52,3
p06,2020-02-03,14075.0,612,389,21,50,4
p06,2020-02-04,15168.0,596,304,86,62,4
p06,2020-02-05,17656.0,623,331,72,66,4
p06,2020-02-06,23201.0,380,441,69,92,4
p06,2020-02-07,11461.0,647,284,58,57,3
p06,2020-02-08,6688.0,609,315,0,0,1
p06,2020-02-09,11882.0,598,313,7,40,3
p06,2020-02-10,14296.0,599,379,37,50,4
p06,2020-02-11,23778.0,529,382,68,94,4
p06,2020-02-12,13367.0,591,421,21,10,2
p06,2020-02-13,16553.0,558,458,28,24,4
p06,2020-02-14,15395.0,502,401,55,25,4
p06,2020-02-15,6220.0,735,278,0,0,1
p06,2020-02-16,9840.0,515,373,11,15,2
p06,2020-02-17,16697.0,693,327,19,62,4
p06,2020-02-18,18417.0,473,415,62,48,4
p06,2020-02-19,11235.0,644,297,26,36,3
p06,2020-02-20,14733.0,611,369,33,52,4
p06,2020-02-21,21907.0,513,324,101,95,4
p06,2020-02-22,11523.0,585,323,29,27,3
p06,2020-02-23,10247.0,654,353,11,21,3
p06,2020-02-24,18858.0,566,377,22,60,4
p06,2020-02-25,13538.0,555,268,72,63,4
p06,2020-02-26,17659.0,524,359,21,67,4
p06,2020-02-27,20871.0,521,441,31,48,4
p06,2020-02-28,14736.0,543,497,31,9,3
p06,2020-02-29,8254.0,675,192,48,38,2
p06,2020-03-01,6465.0,617,286,0,0,1
p06,2020-03-02,13185.0,529,360,40,42,4
p06,2020-03-03,14399.0,563,403,31,28,4
p06,2020-03-04,26124.0,881,468,24,67,4
p06,2020-03-05,13892.0,713,288,34,31,4
p06,2020-03-06,17486.0,512,386,49,42,4
p06,2020-03-07,9065.0,626,385,0,0,2
p06,2020-03-08,4867.0,661,267,0,0,0
p06,2020-03-09,24194.0,451,431,14,86,4
p06,2020-03-10,16479.0,537,459,18,16,3
p06,2020-03-11,18553.0,602,363,38,70,4
p06,2020-03-12,15869.0,599,398,30,20,4
p06,2020-03-13,19075.0,478,458,61,41,4
p06,2020-03-14,6819.0,809,181,15,20,1
p06,2020-03-15,2782.0,662,182,0,0,0
p06,2020-03-16,17433.0,562,408,47,17,4
p06,2020-03-17,14218.0,595,393,43,7,4
p06,2020-03-18,15606.0,562,313,70,49,4
p06,2020-03-19,15483.0,668,456,22,4,2
p06,2020-03-20,13851.0,590,416,26,11,3
p06,2020-03-21,16478.0,623,349,36,71,4
p06,2020-03-22,9512.0,515,425,0,0,2
p06,2020-03-23,19509.0,470,504,70,43,4
p06,2020-03-24,12330.0,670,351,8,7,1
p06,2020-03-25,13209.0,613,403,23,16,4
p06,2020-03-26,21661.0,467,436,63,56,4
p06,2020-03-27,10031.0,701,315,16,16,3
p06,2020-03-28,8162.0,645,284,8,18,2
p06,2020-03-29,4358.0,795,243,0,0,0
p06,2020-03-30,18820.0,535,392,31,53,4
p06,2020-03-31,14243.0,579,475,16,14,3
p07,2019-11-05,14243.0,1440,0,0,0,4
p07,2019-11-06,9370.0,1270,82,23,65,2
p07,2019-11-07,19979.0,563,226,21,105,4
p07,2019-11-08,9614.0,660,224,9,29,2
p07,2019-11-09,28445.0,383,243,16,324,4
p07,2019-11-10,6203.0,1240,189,5,6,1
p07,2019-11-11,17453.0,637,154,45,98,4
p07,2019-11-12,7921.0,709,194,19,4,1
p07,2019-11-13,19280.0,600,234,13,75,4
p07,2019-11-14,15531.0,661,180,8,80,4
p07,2019-11-15,19813.0,508,287,29,54,4
p07,2019-11-16,14579.0,513,259,41,139,4
p07,2019-11-17,21765.0,744,171,9,112,4
p07,2019-11-18,10932.0,709,140,27,69,3
p07,2019-11-19,14873.0,596,210,12,59,4
p07,2019-11-20,19472.0,644,157,35,93,4
p07,2019-11-21,18312.0,517,218,21,94,4
p07,2019-11-22,9074.0,830,237,13,9,2
p07,2019-11-23,11397.0,623,242,14,30,3
p07,2019-11-24,19537.0,855,216,1,86,4
p07,2019-11-25,13398.0,537,201,7,49,4
p07,2019-11-26,16422.0,538,255,21,63,4
p07,2019-11-27,15625.0,648,221,4,56,4
p07,2019-11-28,13232.0,685,211,16,66,4
p07,2019-11-29,9231.0,665,298,5,6,1
p07,2019-11-30,15790.0,694,239,28,90,4
p07,2019-12-01,31707.0,545,184,28,171,4
p07,2019-12-02,30035.0,344,322,49,149,4
p07,2019-12-03,16270.0,582,264,24,58,4
p07,2019-12-04,17440.0,591,206,18,64,4
p07,2019-12-05,21781.0,538,340,10,74,4
p07,2019-12-06,22630.0,455,329,17,91,4
p07,2019-12-07,18632.0,622,367,3,57,4
p07,2019-12-08,30416.0,706,203,13,153,4
p07,2019-12-09,17470.0,506,207,29,112,4
p07,2019-12-10,18436.0,610,242,43,88,4
p07,2019-12-11,15245.0,635,206,2,56,4
p07,2019-12-12,29998.0,356,407,52,138,4
p07,2019-12-13,21029.0,448,357,30,101,4
p07,2019-12-14,18222.0,571,224,14,77,4
p07,2019-12-15,20183.0,582,196,29,118,4
p07,2019-12-16,23522.0,491,363,14,80,4
p07,2019-12-17,28754.0,326,480,21,86,4
p07,2019-12-18,20818.0,584,267,15,75,4
p07,2019-12-19,23077.0,486,358,30,98,4
p07,2019-12-20,19588.0,729,276,23,57,4
p07,2019-12-21,16151.0,582,284,29,55,4
p07,2019-12-22,7406.0,675,271,0,0,1
p07,2019-12-23,12491.0,554,296,36,40,3
p07,2019-12-24,17564.0,552,284,0,72,4
p07,2019-12-25,10460.0,716,248,36,29,3
p07,2019-12-26,15184.0,549,257,49,82,4
p07,2019-12-27,18456.0,516,275,14,73,4
p07,2019-12-28,14550.0,652,226,11,64,4
p07,2019-12-29,8846.0,712,214,2,14,2
p07,2019-12-30,20974.0,482,287,27,79,4
p07,2019-12-31,15055.0,548,348,15,61,4
p07,2020-01-01,14003.0,717,276,9,47,4
p07,2020-01-02,15983.0,526,278,15,59,4
p07,2020-01-03,4838.0,638,212,0,0,0
p07,2020-01-04,22969.0,560,204,39,93,4
p07,2020-01-05,2658.0,1043,146,0,0,0
p07,2020-01-06,4380.0,772,151,0,0,0
p07,2020-01-07,4684.0,604,139,14,8,0
p07,2020-01-08,12645.0,574,223,17,36,4
p07,2020-01-09,12193.0,545,220,17,36,3
p07,2020-01-10,9793.0,613,317,0,0,2
p07,2020-01-11,12598.0,610,272,52,37,4
p07,2020-01-12,11096.0,600,330,3,11,1
p07,2020-01-13,14040.0,349,254,36,86,4
p07,2020-01-14,16414.0,597,270,18,50,4
p07,2020-01-15,13188.0,580,260,29,60,4
p07,2020-01-16,17111.0,1131,207,18,84,4
p07,2020-01-17,16374.0,608,228,2,55,4
p07,2020-01-18,19165.0,582,260,25,82,4
p07,2020-01-19,11050.0,735,348,2,8,1
p07,2020-01-20,18419.0,396,268,39,71,4
p07,2020-01-21,20977.0,599,251,21,80,4
p07,2020-01-22,18415.0,599,215,49,83,4
p07,2020-01-23,23137.0,458,304,82,92,4
p07,2020-01-24,12725.0,545,270,49,55,4
p07,2020-01-25,17460.0,572,279,37,80,4
p07,2020-01-26,12824.0,497,263,51,45,4
p07,2020-01-27,19564.0,590,297,16,77,4
p07,2020-01-28,20089.0,559,290,27,73,4
p07,2020-01-29,20035.0,596,217,38,85,4
p07,2020-01-30,18376.0,673,284,9,65,4
p07,2020-01-31,18378.0,603,243,23,73,4
p07,2020-02-01,19582.0,509,250,18,82,4
p07,2020-02-02,15201.0,645,266,26,55,4
p07,2020-02-03,11216.0,611,236,28,45,3
p07,2020-02-04,20606.0,556,257,21,75,4
p07,2020-02-05,14532.0,598,269,13,51,4
p07,2020-02-06,14395.0,571,297,65,66,4
p07,2020-02-07,22472.0,503,277,36,86,4
p07,2020-02-08,21255.0,617,263,32,85,4
p07,2020-02-09,14359.0,500,278,73,87,4
p07,2020-02-10,19868.0,600,273,9,69,4
p07,2020-02-11,18162.0,550,287,14,79,4
p07,2020-02-12,20221.0,615,246,11,69,4
p07,2020-02-13,18706.0,547,248,27,106,4
p07,2020-02-14,15511.0,529,236,28,53,4
p07,2020-02-15,16321.0,552,338,43,75,4
p07,2020-02-16,13991.0,844,302,24,62,4
p07,2020-02-17,16192.0,622,197,19,64,4
p07,2020-02-18,17894.0,576,207,33,72,4
p07,2020-02-19,16755.0,507,270,56,85,4
p07,2020-02-20,14690.0,707,130,21,70,4
p07,2020-02-21,14177.0,1199,108,41,92,4
p07,2020-02-22,17658.0,516,295,10,75,4
p07,2020-02-23,17626.0,661,255,22,78,4
p07,2020-02-24,18708.0,518,258,28,75,4
p07,2020-02-25,20387.0,506,281,48,98,4
p07,2020-02-26,18638.0,623,226,16,72,4
p07,2020-02-27,18541.0,413,243,42,87,4
p07,2020-02-28,19354.0,604,198,21,91,4
p07,2020-02-29,18500.0,366,360,52,104,4
p07,2020-03-01,11447.0,960,181,67,41,3
p07,2020-03-02,7956.0,465,299,0,0,2
p07,2020-03-03,11655.0,561,294,28,40,3
p07,2020-03-04,12329.0,586,229,59,64,3
p07,2020-03-05,15459.0,569,308,43,46,4
p07,2020-03-06,7428.0,716,287,7,5,1
p07,2020-03-07,9694.0,708,275,11,19,2
p07,2020-03-08,14301.0,743,290,71,80,4
p07,2020-03-09,9040.0,585,227,9,6,1
p07,2020-03-10,8661.0,622,218,17,13,2
p07,2020-03-11,19547.0,539,256,32,76,4
p07,2020-03-12,17177.0,556,238,14,67,4
p07,2020-03-13,13408.0,745,274,3,49,4
p07,2020-03-14,13755.0,607,242,12,49,4
p07,2020-03-15,5353.0,735,262,0,0,1
p07,2020-03-16,12271.0,641,183,5,60,3
p07,2020-03-17,15290.0,714,126,7,79,4
p07,2020-03-18,14934.0,622,173,5,69,4
p07,2020-03-19,10190.0,592,257,31,53,3
p07,2020-03-20,12551.0,710,152,3,63,4
p07,2020-03-21,21638.0,442,367,14,79,4
p07,2020-03-22,7912.0,676,329,0,0,2
p07,2020-03-23,12148.0,611,190,3,72,3
p07,2020-03-24,18611.0,549,225,21,94,4
p07,2020-03-25,3931.0,627,261,7,2,0
p07,2020-03-26,17300.0,563,273,43,74,4
p07,2020-03-27,20674.0,350,575,73,15,4
p07,2020-03-28,11656.0,467,465,4,9,1
p07,2020-03-29,1720.0,1325,115,0,0,0
p07,2020-03-30,8806.0,496,296,42,15,2
p07,2020-03-31,13805.0,387,170,2,67,4
p08,2019-11-10,13805.0,1440,0,0,0,4
p08,2019-11-11,14174.0,1191,159,9,81,4
p08,2019-11-12,24821.0,566,209,21,159,4
p08,2019-11-13,11012.0,647,269,10,30,3
p08,2019-11-14,19199.0,635,199,44,96,4
p08,2019-11-15,13145.0,613,184,44,99,4
p08,2019-11-16,15805.0,546,130,33,111,4
p08,2019-11-17,20656.0,573,201,7,106,4
p08,2019-11-18,17151.0,614,213,32,78,4
p08,2019-11-19,17937.0,601,238,28,84,4
p08,2019-11-20,19813.0,590,194,51,116,4
p08,2019-11-21,16706.0,599,281,6,59,4
p08,2019-11-22,11921.0,645,178,40,85,3
p08,2019-11-23,23972.0,226,193,151,226,4
p08,2019-11-24,20468.0,567,268,108,131,4
p08,2019-11-25,19289.0,578,240,51,74,4
p08,2019-11-26,17322.0,618,217,39,80,4
p08,2019-11-27,19828.0,588,194,21,125,4
p08,2019-11-28,22844.0,516,230,60,135,4
p08,2019-11-29,14600.0,648,258,27,57,4
p08,2019-11-30,20736.0,471,240,49,129,4
p08,2019-12-01,29456.0,496,253,19,163,4
p08,2019-12-02,24322.0,495,325,24,113,4
p08,2019-12-03,18682.0,581,223,26,105,4
p08,2019-12-04,20827.0,641,176,25,122,4
p08,2019-12-05,11971.0,653,179,25,69,3
p08,2019-12-06,12445.0,614,197,36,84,3
p08,2019-12-07,16678.0,567,276,75,110,4
p08,2019-12-08,28359.0,486,185,22,169,4
p08,2019-12-09,17406.0,544,240,62,95,4
p08,2019-12-10,17234.0,704,243,16,82,4
p08,2019-12-11,18289.0,508,201,27,108,4
p08,2019-12-12,22473.0,546,282,20,106,4
p08,2019-12-13,1636.0,910,49,0,0,0
p08,2019-12-14,1636.0,1440,0,0,0,0
p08,2019-12-15,1636.0,1440,0,0,0,0
p08,2019-12-16,1636.0,1440,0,0,0,0
p08,2019-12-17,12512.0,1231,112,30,67,4
p08,2019-12-18,15660.0,640,256,9,57,4
p08,2019-12-19,19479.0,300,376,165,117,4
p08,2019-12-20,11564.0,497,259,87,70,3
p08,2019-12-21,33649.0,354,276,85,234,4
p08,2019-12-22,16694.0,443,276,44,77,4
p08,2019-12-23,22054.0,427,268,52,109,4
p08,2019-12-24,12261.0,579,299,35,98,3
p08,2019-12-25,3477.0,696,142,0,0,0
p08,2019-12-26,10089.0,1222,174,3,41,3
p08,2019-12-27,16800.0,503,219,16,76,4
p08,2019-12-28,10655.0,564,341,33,16,3
p08,2019-12-29,14090.0,474,227,52,96,4
